respID,qID,altID,obsID,profileID,price,trip_time,wait_time,shared_ride,human_present
160,5,3,1277,55,3,20,5,yes,no
160,6,1,1278,20,5,20,9,yes,yes
160,6,2,1278,53,5,30,9,no,yes
160,6,3,1278,17,5,30,7,yes,yes
160,7,1,1279,41,5,25,7,no,yes
160,7,2,1279,65,5,20,7,yes,no
160,7,3,1279,1,3,20,5,yes,yes
160,8,1,1280,45,7,30,7,no,yes
160,8,2,1280,94,3,25,7,no,no
160,8,3,1280,2,5,20,5,yes,yes
161,1,1,1281,14,5,25,7,yes,yes
161,1,2,1281,40,3,25,7,no,yes
161,1,3,1281,13,3,25,7,yes,yes
161,2,1,1282,65,5,20,7,yes,no
161,2,2,1282,104,5,25,9,no,no
161,2,3,1282,44,5,30,7,no,yes
161,3,1,1283,92,5,20,7,no,no
161,3,2,1283,58,3,25,5,yes,no
161,3,3,1283,69,7,25,7,yes,no
161,4,1,1284,58,3,25,5,yes,no
161,4,2,1284,87,7,25,5,no,no
161,4,3,1284,82,3,20,5,no,no
161,5,1,1285,22,3,25,9,yes,yes
161,5,2,1285,42,7,25,7,no,yes
161,5,3,1285,45,7,30,7,no,yes
161,6,1,1286,59,5,25,5,yes,no
161,6,2,1286,68,5,25,7,yes,no
161,6,3,1286,19,3,20,9,yes,yes
161,7,1,1287,27,7,30,9,yes,yes
161,7,2,1287,93,7,20,7,no,no
161,7,3,1287,28,3,20,5,no,yes
161,8,1,1288,6,7,25,5,yes,yes
161,8,2,1288,26,5,30,9,yes,yes
161,8,3,1288,60,7,25,5,yes,no
162,1,1,1289,63,7,30,5,yes,no
162,1,2,1289,61,3,30,5,yes,no
162,1,3,1289,106,3,30,9,no,no
162,2,1,1290,53,5,30,9,no,yes
162,2,2,1290,86,5,25,5,no,no
162,2,3,1290,33,7,25,5,no,yes
162,3,1,1291,92,5,20,7,no,no
162,3,2,1291,83,5,20,5,no,no
162,3,3,1291,95,5,25,7,no,no
162,4,1,1292,80,5,30,9,yes,no
162,4,2,1292,64,3,20,7,yes,no
162,4,3,1292,102,7,20,9,no,no
162,5,1,1293,19,3,20,9,yes,yes
162,5,2,1293,56,5,20,5,yes,no
162,5,3,1293,99,7,30,7,no,no
162,6,1,1294,10,3,20,7,yes,yes
162,6,2,1294,43,3,30,7,no,yes
162,6,3,1294,70,3,30,7,yes,no
162,7,1,1295,26,5,30,9,yes,yes
162,7,2,1295,62,5,30,5,yes,no
162,7,3,1295,10,3,20,7,yes,yes
162,8,1,1296,39,7,20,7,no,yes
162,8,2,1296,83,5,20,5,no,no
162,8,3,1296,43,3,30,7,no,yes
163,1,1,1297,92,5,20,7,no,no
163,1,2,1297,33,7,25,5,no,yes
163,1,3,1297,55,3,20,5,yes,no
163,2,1,1298,12,7,20,7,yes,yes
163,2,2,1298,4,3,25,5,yes,yes
163,2,3,1298,22,3,25,9,yes,yes
163,3,1,1299,103,3,25,9,no,no
163,3,2,1299,30,7,20,5,no,yes
163,3,3,1299,54,7,30,9,no,yes
163,4,1,1300,105,7,25,9,no,no
163,4,2,1300,9,7,30,5,yes,yes
163,4,3,1300,83,5,20,5,no,no
163,5,1,1301,14,5,25,7,yes,yes
163,5,2,1301,69,7,25,7,yes,no
163,5,3,1301,42,7,25,7,no,yes
163,6,1,1302,12,7,20,7,yes,yes
163,6,2,1302,1,3,20,5,yes,yes
163,6,3,1302,44,5,30,7,no,yes
163,7,1,1303,105,7,25,9,no,no
163,7,2,1303,83,5,20,5,no,no
163,7,3,1303,21,7,20,9,yes,yes
163,8,1,1304,49,3,25,9,no,yes
163,8,2,1304,35,5,30,5,no,yes
163,8,3,1304,30,7,20,5,no,yes
164,1,1,1305,48,7,20,9,no,yes
164,1,2,1305,69,7,25,7,yes,no
164,1,3,1305,53,5,30,9,no,yes
164,2,1,1306,76,3,25,9,yes,no
164,2,2,1306,67,3,25,7,yes,no
164,2,3,1306,16,3,30,7,yes,yes
164,3,1,1307,77,5,25,9,yes,no
164,3,2,1307,42,7,25,7,no,yes
164,3,3,1307,70,3,30,7,yes,no
164,4,1,1308,44,5,30,7,no,yes
164,4,2,1308,37,3,20,7,no,yes
164,4,3,1308,46,3,20,9,no,yes
164,5,1,1309,65,5,20,7,yes,no
164,5,2,1309,50,5,25,9,no,yes
164,5,3,1309,6,7,25,5,yes,yes
164,6,1,1310,63,7,30,5,yes,no
164,6,2,1310,94,3,25,7,no,no
164,6,3,1310,4,3,25,5,yes,yes
164,7,1,1311,71,5,30,7,yes,no
164,7,2,1311,42,7,25,7,no,yes
164,7,3,1311,63,7,30,5,yes,no
164,8,1,1312,91,3,20,7,no,no
164,8,2,1312,7,3,30,5,yes,yes
164,8,3,1312,77,5,25,9,yes,no
165,1,1,1313,85,3,25,5,no,no
165,1,2,1313,59,5,25,5,yes,no
165,1,3,1313,20,5,20,9,yes,yes
165,2,1,1314,53,5,30,9,no,yes
165,2,2,1314,55,3,20,5,yes,no
165,2,3,1314,16,3,30,7,yes,yes
165,3,1,1315,105,7,25,9,no,no
165,3,2,1315,26,5,30,9,yes,yes
165,3,3,1315,86,5,25,5,no,no
165,4,1,1316,41,5,25,7,no,yes
165,4,2,1316,18,7,30,7,yes,yes
165,4,3,1316,103,3,25,9,no,no
165,5,1,1317,45,7,30,7,no,yes
165,5,2,1317,37,3,20,7,no,yes
165,5,3,1317,6,7,25,5,yes,yes
165,6,1,1318,57,7,20,5,yes,no
165,6,2,1318,58,3,25,5,yes,no
165,6,3,1318,64,3,20,7,yes,no
165,7,1,1319,105,7,25,9,no,no
165,7,2,1319,104,5,25,9,no,no
165,7,3,1319,23,5,25,9,yes,yes
165,8,1,1320,11,5,20,7,yes,yes
165,8,2,1320,17,5,30,7,yes,yes
165,8,3,1320,67,3,25,7,yes,no
166,1,1,1321,99,7,30,7,no,no
166,1,2,1321,97,3,30,7,no,no
166,1,3,1321,104,5,25,9,no,no
166,2,1,1322,56,5,20,5,yes,no
166,2,2,1322,46,3,20,9,no,yes
166,2,3,1322,26,5,30,9,yes,yes
166,3,1,1323,35,5,30,5,no,yes
166,3,2,1323,33,7,25,5,no,yes
166,3,3,1323,67,3,25,7,yes,no
166,4,1,1324,55,3,20,5,yes,no
166,4,2,1324,100,3,20,9,no,no
166,4,3,1324,59,5,25,5,yes,no
166,5,1,1325,40,3,25,7,no,yes
166,5,2,1325,57,7,20,5,yes,no
166,5,3,1325,14,5,25,7,yes,yes
166,6,1,1326,66,7,20,7,yes,no
166,6,2,1326,89,5,30,5,no,no
166,6,3,1326,38,5,20,7,no,yes
166,7,1,1327,31,3,25,5,no,yes
166,7,2,1327,100,3,20,9,no,no
166,7,3,1327,84,7,20,5,no,no
166,8,1,1328,82,3,20,5,no,no
166,8,2,1328,14,5,25,7,yes,yes
166,8,3,1328,27,7,30,9,yes,yes
167,1,1,1329,26,5,30,9,yes,yes
167,1,2,1329,19,3,20,9,yes,yes
167,1,3,1329,74,5,20,9,yes,no
167,2,1,1330,45,7,30,7,no,yes
167,2,2,1330,44,5,30,7,no,yes
167,2,3,1330,49,3,25,9,no,yes
167,3,1,1331,58,3,25,5,yes,no
167,3,2,1331,81,7,30,9,yes,no
167,3,3,1331,95,5,25,7,no,no
167,4,1,1332,43,3,30,7,no,yes
167,4,2,1332,93,7,20,7,no,no
167,4,3,1332,70,3,30,7,yes,no
167,5,1,1333,24,7,25,9,yes,yes
167,5,2,1333,51,7,25,9,no,yes
167,5,3,1333,9,7,30,5,yes,yes
167,6,1,1334,22,3,25,9,yes,yes
167,6,2,1334,16,3,30,7,yes,yes
167,6,3,1334,54,7,30,9,no,yes
167,7,1,1335,66,7,20,7,yes,no
167,7,2,1335,77,5,25,9,yes,no
167,7,3,1335,101,5,20,9,no,no
167,8,1,1336,30,7,20,5,no,yes
167,8,2,1336,105,7,25,9,no,no
167,8,3,1336,66,7,20,7,yes,no
168,1,1,1337,38,5,20,7,no,yes
168,1,2,1337,29,5,20,5,no,yes
168,1,3,1337,94,3,25,7,no,no
168,2,1,1338,104,5,25,9,no,no
168,2,2,1338,14,5,25,7,yes,yes
168,2,3,1338,72,7,30,7,yes,no
168,3,1,1339,46,3,20,9,no,yes
168,3,2,1339,13,3,25,7,yes,yes
168,3,3,1339,97,3,30,7,no,no
168,4,1,1340,96,7,25,7,no,no
168,4,2,1340,66,7,20,7,yes,no
168,4,3,1340,71,5,30,7,yes,no
168,5,1,1341,55,3,20,5,yes,no
168,5,2,1341,45,7,30,7,no,yes
168,5,3,1341,5,5,25,5,yes,yes
168,6,1,1342,24,7,25,9,yes,yes
168,6,2,1342,69,7,25,7,yes,no
168,6,3,1342,29,5,20,5,no,yes
168,7,1,1343,44,5,30,7,no,yes
168,7,2,1343,62,5,30,5,yes,no
168,7,3,1343,79,3,30,9,yes,no
168,8,1,1344,63,7,30,5,yes,no
168,8,2,1344,73,3,20,9,yes,no
168,8,3,1344,86,5,25,5,no,no
169,1,1,1345,9,7,30,5,yes,yes
169,1,2,1345,12,7,20,7,yes,yes
169,1,3,1345,91,3,20,7,no,no
169,2,1,1346,93,7,20,7,no,no
169,2,2,1346,69,7,25,7,yes,no
169,2,3,1346,86,5,25,5,no,no
169,3,1,1347,30,7,20,5,no,yes
169,3,2,1347,101,5,20,9,no,no
169,3,3,1347,92,5,20,7,no,no
169,4,1,1348,18,7,30,7,yes,yes
169,4,2,1348,1,3,20,5,yes,yes
169,4,3,1348,96,7,25,7,no,no
169,5,1,1349,53,5,30,9,no,yes
169,5,2,1349,51,7,25,9,no,yes
169,5,3,1349,40,3,25,7,no,yes
169,6,1,1350,19,3,20,9,yes,yes
169,6,2,1350,73,3,20,9,yes,no
169,6,3,1350,99,7,30,7,no,no
169,7,1,1351,5,5,25,5,yes,yes
169,7,2,1351,13,3,25,7,yes,yes
169,7,3,1351,39,7,20,7,no,yes
169,8,1,1352,37,3,20,7,no,yes
169,8,2,1352,58,3,25,5,yes,no
169,8,3,1352,95,5,25,7,no,no
170,1,1,1353,108,7,30,9,no,no
170,1,2,1353,33,7,25,5,no,yes
170,1,3,1353,100,3,20,9,no,no
170,2,1,1354,68,5,25,7,yes,no
170,2,2,1354,75,7,20,9,yes,no
170,2,3,1354,95,5,25,7,no,no
170,3,1,1355,66,7,20,7,yes,no
170,3,2,1355,26,5,30,9,yes,yes
170,3,3,1355,10,3,20,7,yes,yes
170,4,1,1356,82,3,20,5,no,no
170,4,2,1356,108,7,30,9,no,no
170,4,3,1356,93,7,20,7,no,no
170,5,1,1357,77,5,25,9,yes,no
170,5,2,1357,97,3,30,7,no,no
170,5,3,1357,44,5,30,7,no,yes
170,6,1,1358,80,5,30,9,yes,no
170,6,2,1358,20,5,20,9,yes,yes
170,6,3,1358,43,3,30,7,no,yes
170,7,1,1359,31,3,25,5,no,yes
170,7,2,1359,43,3,30,7,no,yes
170,7,3,1359,97,3,30,7,no,no
170,8,1,1360,56,5,20,5,yes,no
170,8,2,1360,6,7,25,5,yes,yes
170,8,3,1360,1,3,20,5,yes,yes
171,1,1,1361,30,7,20,5,no,yes
171,1,2,1361,105,7,25,9,no,no
171,1,3,1361,55,3,20,5,yes,no
171,2,1,1362,14,5,25,7,yes,yes
171,2,2,1362,50,5,25,9,no,yes
171,2,3,1362,97,3,30,7,no,no
171,3,1,1363,76,3,25,9,yes,no
171,3,2,1363,45,7,30,7,no,yes
171,3,3,1363,5,5,25,5,yes,yes
171,4,1,1364,87,7,25,5,no,no
171,4,2,1364,5,5,25,5,yes,yes
171,4,3,1364,63,7,30,5,yes,no
171,5,1,1365,45,7,30,7,no,yes
171,5,2,1365,43,3,30,7,no,yes
171,5,3,1365,2,5,20,5,yes,yes
171,6,1,1366,16,3,30,7,yes,yes
171,6,2,1366,53,5,30,9,no,yes
171,6,3,1366,88,3,30,5,no,no
171,7,1,1367,46,3,20,9,no,yes
171,7,2,1367,65,5,20,7,yes,no
171,7,3,1367,30,7,20,5,no,yes
171,8,1,1368,4,3,25,5,yes,yes
171,8,2,1368,38,5,20,7,no,yes
171,8,3,1368,82,3,20,5,no,no
172,1,1,1369,22,3,25,9,yes,yes
172,1,2,1369,44,5,30,7,no,yes
172,1,3,1369,9,7,30,5,yes,yes
172,2,1,1370,80,5,30,9,yes,no
172,2,2,1370,70,3,30,7,yes,no
172,2,3,1370,60,7,25,5,yes,no
172,3,1,1371,47,5,20,9,no,yes
172,3,2,1371,7,3,30,5,yes,yes
172,3,3,1371,92,5,20,7,no,no
172,4,1,1372,24,7,25,9,yes,yes
172,4,2,1372,59,5,25,5,yes,no
172,4,3,1372,3,7,20,5,yes,yes
172,5,1,1373,101,5,20,9,no,no
172,5,2,1373,35,5,30,5,no,yes
172,5,3,1373,66,7,20,7,yes,no
172,6,1,1374,25,3,30,9,yes,yes
172,6,2,1374,108,7,30,9,no,no
172,6,3,1374,19,3,20,9,yes,yes
172,7,1,1375,58,3,25,5,yes,no
172,7,2,1375,77,5,25,9,yes,no
172,7,3,1375,98,5,30,7,no,no
172,8,1,1376,64,3,20,7,yes,no
172,8,2,1376,33,7,25,5,no,yes
172,8,3,1376,23,5,25,9,yes,yes
173,1,1,1377,99,7,30,7,no,no
173,1,2,1377,6,7,25,5,yes,yes
173,1,3,1377,81,7,30,9,yes,no
173,2,1,1378,13,3,25,7,yes,yes
173,2,2,1378,24,7,25,9,yes,yes
173,2,3,1378,62,5,30,5,yes,no
173,3,1,1379,69,7,25,7,yes,no
173,3,2,1379,104,5,25,9,no,no
173,3,3,1379,86,5,25,5,no,no
173,4,1,1380,53,5,30,9,no,yes
173,4,2,1380,92,5,20,7,no,no
173,4,3,1380,27,7,30,9,yes,yes
173,5,1,1381,74,5,20,9,yes,no
173,5,2,1381,27,7,30,9,yes,yes
173,5,3,1381,43,3,30,7,no,yes
173,6,1,1382,92,5,20,7,no,no
173,6,2,1382,35,5,30,5,no,yes
173,6,3,1382,77,5,25,9,yes,no
173,7,1,1383,103,3,25,9,no,no
173,7,2,1383,79,3,30,9,yes,no
173,7,3,1383,30,7,20,5,no,yes
173,8,1,1384,62,5,30,5,yes,no
173,8,2,1384,14,5,25,7,yes,yes
173,8,3,1384,45,7,30,7,no,yes
174,1,1,1385,81,7,30,9,yes,no
174,1,2,1385,38,5,20,7,no,yes
174,1,3,1385,37,3,20,7,no,yes
174,2,1,1386,52,3,30,9,no,yes
174,2,2,1386,3,7,20,5,yes,yes
174,2,3,1386,1,3,20,5,yes,yes
174,3,1,1387,57,7,20,5,yes,no
174,3,2,1387,34,3,30,5,no,yes
174,3,3,1387,80,5,30,9,yes,no
174,4,1,1388,56,5,20,5,yes,no
174,4,2,1388,7,3,30,5,yes,yes
174,4,3,1388,70,3,30,7,yes,no
174,5,1,1389,10,3,20,7,yes,yes
174,5,2,1389,84,7,20,5,no,no
174,5,3,1389,25,3,30,9,yes,yes
174,6,1,1390,73,3,20,9,yes,no
174,6,2,1390,3,7,20,5,yes,yes
174,6,3,1390,4,3,25,5,yes,yes
174,7,1,1391,69,7,25,7,yes,no
174,7,2,1391,87,7,25,5,no,no
174,7,3,1391,32,5,25,5,no,yes
174,8,1,1392,73,3,20,9,yes,no
174,8,2,1392,24,7,25,9,yes,yes
174,8,3,1392,86,5,25,5,no,no
175,1,1,1393,26,5,30,9,yes,yes
175,1,2,1393,76,3,25,9,yes,no
175,1,3,1393,6,7,25,5,yes,yes
175,2,1,1394,14,5,25,7,yes,yes
175,2,2,1394,38,5,20,7,no,yes
175,2,3,1394,80,5,30,9,yes,no
175,3,1,1395,32,5,25,5,no,yes
175,3,2,1395,30,7,20,5,no,yes
175,3,3,1395,63,7,30,5,yes,no
175,4,1,1396,73,3,20,9,yes,no
175,4,2,1396,5,5,25,5,yes,yes
175,4,3,1396,49,3,25,9,no,yes
175,5,1,1397,36,7,30,5,no,yes
175,5,2,1397,96,7,25,7,no,no
175,5,3,1397,91,3,20,7,no,no
175,6,1,1398,102,7,20,9,no,no
175,6,2,1398,77,5,25,9,yes,no
175,6,3,1398,85,3,25,5,no,no
175,7,1,1399,23,5,25,9,yes,yes
175,7,2,1399,19,3,20,9,yes,yes
175,7,3,1399,13,3,25,7,yes,yes
175,8,1,1400,42,7,25,7,no,yes
175,8,2,1400,102,7,20,9,no,no
175,8,3,1400,62,5,30,5,yes,no
176,1,1,1401,13,3,25,7,yes,yes
176,1,2,1401,80,5,30,9,yes,no
176,1,3,1401,34,3,30,5,no,yes
176,2,1,1402,70,3,30,7,yes,no
176,2,2,1402,52,3,30,9,no,yes
176,2,3,1402,39,7,20,7,no,yes
176,3,1,1403,64,3,20,7,yes,no
176,3,2,1403,28,3,20,5,no,yes
176,3,3,1403,103,3,25,9,no,no
176,4,1,1404,107,5,30,9,no,no
176,4,2,1404,53,5,30,9,no,yes
176,4,3,1404,94,3,25,7,no,no
176,5,1,1405,56,5,20,5,yes,no
176,5,2,1405,105,7,25,9,no,no
176,5,3,1405,104,5,25,9,no,no
176,6,1,1406,40,3,25,7,no,yes
176,6,2,1406,41,5,25,7,no,yes
176,6,3,1406,64,3,20,7,yes,no
176,7,1,1407,24,7,25,9,yes,yes
176,7,2,1407,78,7,25,9,yes,no
176,7,3,1407,90,7,30,5,no,no
176,8,1,1408,7,3,30,5,yes,yes
176,8,2,1408,104,5,25,9,no,no
176,8,3,1408,1,3,20,5,yes,yes
177,1,1,1409,45,7,30,7,no,yes
177,1,2,1409,86,5,25,5,no,no
177,1,3,1409,42,7,25,7,no,yes
177,2,1,1410,105,7,25,9,no,no
177,2,2,1410,31,3,25,5,no,yes
177,2,3,1410,39,7,20,7,no,yes
177,3,1,1411,38,5,20,7,no,yes
177,3,2,1411,74,5,20,9,yes,no
177,3,3,1411,107,5,30,9,no,no
177,4,1,1412,94,3,25,7,no,no
177,4,2,1412,79,3,30,9,yes,no
177,4,3,1412,71,5,30,7,yes,no
177,5,1,1413,27,7,30,9,yes,yes
177,5,2,1413,106,3,30,9,no,no
177,5,3,1413,41,5,25,7,no,yes
177,6,1,1414,93,7,20,7,no,no
177,6,2,1414,87,7,25,5,no,no
177,6,3,1414,22,3,25,9,yes,yes
177,7,1,1415,76,3,25,9,yes,no
177,7,2,1415,83,5,20,5,no,no
177,7,3,1415,60,7,25,5,yes,no
177,8,1,1416,104,5,25,9,no,no
177,8,2,1416,74,5,20,9,yes,no
177,8,3,1416,87,7,25,5,no,no
178,1,1,1417,43,3,30,7,no,yes
178,1,2,1417,73,3,20,9,yes,no
178,1,3,1417,59,5,25,5,yes,no
178,2,1,1418,98,5,30,7,no,no
178,2,2,1418,47,5,20,9,no,yes
178,2,3,1418,38,5,20,7,no,yes
178,3,1,1419,14,5,25,7,yes,yes
178,3,2,1419,67,3,25,7,yes,no
178,3,3,1419,106,3,30,9,no,no
178,4,1,1420,48,7,20,9,no,yes
178,4,2,1420,14,5,25,7,yes,yes
178,4,3,1420,108,7,30,9,no,no
178,5,1,1421,79,3,30,9,yes,no
178,5,2,1421,34,3,30,5,no,yes
178,5,3,1421,70,3,30,7,yes,no
178,6,1,1422,25,3,30,9,yes,yes
178,6,2,1422,66,7,20,7,yes,no
178,6,3,1422,35,5,30,5,no,yes
178,7,1,1423,99,7,30,7,no,no
178,7,2,1423,28,3,20,5,no,yes
178,7,3,1423,96,7,25,7,no,no
178,8,1,1424,65,5,20,7,yes,no
178,8,2,1424,80,5,30,9,yes,no
178,8,3,1424,3,7,20,5,yes,yes
179,1,1,1425,18,7,30,7,yes,yes
179,1,2,1425,65,5,20,7,yes,no
179,1,3,1425,51,7,25,9,no,yes
179,2,1,1426,40,3,25,7,no,yes
179,2,2,1426,82,3,20,5,no,no
179,2,3,1426,3,7,20,5,yes,yes
179,3,1,1427,13,3,25,7,yes,yes
179,3,2,1427,82,3,20,5,no,no
179,3,3,1427,27,7,30,9,yes,yes
179,4,1,1428,22,3,25,9,yes,yes
179,4,2,1428,69,7,25,7,yes,no
179,4,3,1428,98,5,30,7,no,no
179,5,1,1429,71,5,30,7,yes,no
179,5,2,1429,12,7,20,7,yes,yes
179,5,3,1429,86,5,25,5,no,no
179,6,1,1430,55,3,20,5,yes,no
179,6,2,1430,19,3,20,9,yes,yes
179,6,3,1430,59,5,25,5,yes,no
179,7,1,1431,31,3,25,5,no,yes
179,7,2,1431,85,3,25,5,no,no
179,7,3,1431,20,5,20,9,yes,yes
179,8,1,1432,43,3,30,7,no,yes
179,8,2,1432,41,5,25,7,no,yes
179,8,3,1432,84,7,20,5,no,no
180,1,1,1433,58,3,25,5,yes,no
180,1,2,1433,105,7,25,9,no,no
180,1,3,1433,28,3,20,5,no,yes
180,2,1,1434,32,5,25,5,no,yes
180,2,2,1434,63,7,30,5,yes,no
180,2,3,1434,95,5,25,7,no,no
180,3,1,1435,79,3,30,9,yes,no
180,3,2,1435,29,5,20,5,no,yes
180,3,3,1435,12,7,20,7,yes,yes
180,4,1,1436,87,7,25,5,no,no
180,4,2,1436,34,3,30,5,no,yes
180,4,3,1436,103,3,25,9,no,no
180,5,1,1437,70,3,30,7,yes,no
180,5,2,1437,19,3,20,9,yes,yes
180,5,3,1437,51,7,25,9,no,yes
180,6,1,1438,60,7,25,5,yes,no
180,6,2,1438,3,7,20,5,yes,yes
180,6,3,1438,88,3,30,5,no,no
180,7,1,1439,49,3,25,9,no,yes
180,7,2,1439,27,7,30,9,yes,yes
180,7,3,1439,7,3,30,5,yes,yes
180,8,1,1440,108,7,30,9,no,no
180,8,2,1440,70,3,30,7,yes,no
180,8,3,1440,2,5,20,5,yes,yes
181,1,1,1441,102,7,20,9,no,no
181,1,2,1441,85,3,25,5,no,no
181,1,3,1441,54,7,30,9,no,yes
181,2,1,1442,93,7,20,7,no,no
181,2,2,1442,60,7,25,5,yes,no
181,2,3,1442,11,5,20,7,yes,yes
181,3,1,1443,19,3,20,9,yes,yes
181,3,2,1443,68,5,25,7,yes,no
181,3,3,1443,61,3,30,5,yes,no
181,4,1,1444,104,5,25,9,no,no
181,4,2,1444,32,5,25,5,no,yes
181,4,3,1444,101,5,20,9,no,no
181,5,1,1445,76,3,25,9,yes,no
181,5,2,1445,99,7,30,7,no,no
181,5,3,1445,70,3,30,7,yes,no
181,6,1,1446,44,5,30,7,no,yes
181,6,2,1446,50,5,25,9,no,yes
181,6,3,1446,58,3,25,5,yes,no
181,7,1,1447,48,7,20,9,no,yes
181,7,2,1447,102,7,20,9,no,no
181,7,3,1447,28,3,20,5,no,yes
181,8,1,1448,101,5,20,9,no,no
181,8,2,1448,41,5,25,7,no,yes
181,8,3,1448,81,7,30,9,yes,no
182,1,1,1449,12,7,20,7,yes,yes
182,1,2,1449,55,3,20,5,yes,no
182,1,3,1449,27,7,30,9,yes,yes
182,2,1,1450,79,3,30,9,yes,no
182,2,2,1450,22,3,25,9,yes,yes
182,2,3,1450,53,5,30,9,no,yes
182,3,1,1451,36,7,30,5,no,yes
182,3,2,1451,78,7,25,9,yes,no
182,3,3,1451,30,7,20,5,no,yes
182,4,1,1452,93,7,20,7,no,no
182,4,2,1452,30,7,20,5,no,yes
182,4,3,1452,29,5,20,5,no,yes
182,5,1,1453,24,7,25,9,yes,yes
182,5,2,1453,82,3,20,5,no,no
182,5,3,1453,58,3,25,5,yes,no
182,6,1,1454,71,5,30,7,yes,no
182,6,2,1454,105,7,25,9,no,no
182,6,3,1454,13,3,25,7,yes,yes
182,7,1,1455,56,5,20,5,yes,no
182,7,2,1455,39,7,20,7,no,yes
182,7,3,1455,61,3,30,5,yes,no
182,8,1,1456,103,3,25,9,no,no
182,8,2,1456,36,7,30,5,no,yes
182,8,3,1456,105,7,25,9,no,no
183,1,1,1457,89,5,30,5,no,no
183,1,2,1457,73,3,20,9,yes,no
183,1,3,1457,108,7,30,9,no,no
183,2,1,1458,45,7,30,7,no,yes
183,2,2,1458,70,3,30,7,yes,no
183,2,3,1458,21,7,20,9,yes,yes
183,3,1,1459,25,3,30,9,yes,yes
183,3,2,1459,34,3,30,5,no,yes
183,3,3,1459,52,3,30,9,no,yes
183,4,1,1460,83,5,20,5,no,no
183,4,2,1460,81,7,30,9,yes,no
183,4,3,1460,51,7,25,9,no,yes
183,5,1,1461,55,3,20,5,yes,no
183,5,2,1461,43,3,30,7,no,yes
183,5,3,1461,22,3,25,9,yes,yes
183,6,1,1462,87,7,25,5,no,no
183,6,2,1462,18,7,30,7,yes,yes
183,6,3,1462,11,5,20,7,yes,yes
183,7,1,1463,62,5,30,5,yes,no
183,7,2,1463,31,3,25,5,no,yes
183,7,3,1463,71,5,30,7,yes,no
183,8,1,1464,91,3,20,7,no,no
183,8,2,1464,81,7,30,9,yes,no
183,8,3,1464,5,5,25,5,yes,yes
184,1,1,1465,46,3,20,9,no,yes
184,1,2,1465,36,7,30,5,no,yes
184,1,3,1465,11,5,20,7,yes,yes
184,2,1,1466,75,7,20,9,yes,no
184,2,2,1466,39,7,20,7,no,yes
184,2,3,1466,56,5,20,5,yes,no
184,3,1,1467,33,7,25,5,no,yes
184,3,2,1467,61,3,30,5,yes,no
184,3,3,1467,53,5,30,9,no,yes
184,4,1,1468,98,5,30,7,no,no
184,4,2,1468,76,3,25,9,yes,no
184,4,3,1468,104,5,25,9,no,no
184,5,1,1469,21,7,20,9,yes,yes
184,5,2,1469,107,5,30,9,no,no
184,5,3,1469,33,7,25,5,no,yes
184,6,1,1470,97,3,30,7,no,no
184,6,2,1470,74,5,20,9,yes,no
184,6,3,1470,70,3,30,7,yes,no
184,7,1,1471,75,7,20,9,yes,no
184,7,2,1471,55,3,20,5,yes,no
184,7,3,1471,102,7,20,9,no,no
184,8,1,1472,78,7,25,9,yes,no
184,8,2,1472,31,3,25,5,no,yes
184,8,3,1472,83,5,20,5,no,no
185,1,1,1473,57,7,20,5,yes,no
185,1,2,1473,7,3,30,5,yes,yes
185,1,3,1473,15,7,25,7,yes,yes
185,2,1,1474,36,7,30,5,no,yes
185,2,2,1474,20,5,20,9,yes,yes
185,2,3,1474,100,3,20,9,no,no
185,3,1,1475,5,5,25,5,yes,yes
185,3,2,1475,60,7,25,5,yes,no
185,3,3,1475,68,5,25,7,yes,no
185,4,1,1476,94,3,25,7,no,no
185,4,2,1476,91,3,20,7,no,no
185,4,3,1476,68,5,25,7,yes,no
185,5,1,1477,108,7,30,9,no,no
185,5,2,1477,91,3,20,7,no,no
185,5,3,1477,48,7,20,9,no,yes
185,6,1,1478,97,3,30,7,no,no
185,6,2,1478,16,3,30,7,yes,yes
185,6,3,1478,90,7,30,5,no,no
185,7,1,1479,71,5,30,7,yes,no
185,7,2,1479,23,5,25,9,yes,yes
185,7,3,1479,93,7,20,7,no,no
185,8,1,1480,56,5,20,5,yes,no
185,8,2,1480,62,5,30,5,yes,no
185,8,3,1480,14,5,25,7,yes,yes
186,1,1,1481,92,5,20,7,no,no
186,1,2,1481,98,5,30,7,no,no
186,1,3,1481,81,7,30,9,yes,no
186,2,1,1482,83,5,20,5,no,no
186,2,2,1482,24,7,25,9,yes,yes
186,2,3,1482,61,3,30,5,yes,no
186,3,1,1483,20,5,20,9,yes,yes
186,3,2,1483,89,5,30,5,no,no
186,3,3,1483,93,7,20,7,no,no
186,4,1,1484,5,5,25,5,yes,yes
186,4,2,1484,59,5,25,5,yes,no
186,4,3,1484,62,5,30,5,yes,no
186,5,1,1485,77,5,25,9,yes,no
186,5,2,1485,107,5,30,9,no,no
186,5,3,1485,92,5,20,7,no,no
186,6,1,1486,36,7,30,5,no,yes
186,6,2,1486,49,3,25,9,no,yes
186,6,3,1486,3,7,20,5,yes,yes
186,7,1,1487,6,7,25,5,yes,yes
186,7,2,1487,72,7,30,7,yes,no
186,7,3,1487,15,7,25,7,yes,yes
186,8,1,1488,17,5,30,7,yes,yes
186,8,2,1488,96,7,25,7,no,no
186,8,3,1488,33,7,25,5,no,yes
187,1,1,1489,102,7,20,9,no,no
